gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,sentiment_label,sentiment_confidence,num_services,is_new_customer,avg_monthly_charge,churn_probability,churn_prediction,risk_tier,top_churn_factors,recommended_action
Male,0,No,No,59,One year,Bank transfer (automatic),61.35,3645.5,No,Positive,0.6642063330381727,2,0,61.78813559322034,0.0012579162264383876,No,Low,Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,3,Month-to-month,Electronic check,57.55,161.45,No,Neutral,0.6811569375421113,2,1,53.81666666666666,0.0016566152901944693,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,8,Month-to-month,Mailed check,29.25,226.95,No,Positive,0.8773598454492558,1,0,28.36875,0.000542823264059424,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (8 bulan); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,7,Month-to-month,Electronic check,84.55,646.85,Yes,Positive,0.5292823508891792,1,0,92.40714285714286,0.9998556931551933,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (7 bulan); Tagihan bulanan tinggi ($84.55); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,No,No,68,Two year,Credit card (automatic),19.6,1441.65,No,Positive,0.48285779919887667,0,0,21.20073529411765,0.002754383049996673,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,68,Two year,Credit card (automatic),111.75,7511.3,No,Positive,0.962753871563945,5,0,110.46029411764707,0.000274048383727533,No,Low,Tagihan bulanan tinggi ($111.75); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,52,One year,Electronic check,106.5,5621.85,No,Positive,0.9137331194633553,4,0,108.11250000000001,0.0003108451413910177,No,Low,Tagihan bulanan tinggi ($106.50); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,72,Two year,Credit card (automatic),107.7,7919.8,No,Positive,0.8568856171942789,5,0,109.99722222222222,0.0003641729881836161,No,Low,Tagihan bulanan tinggi ($107.70); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,32,One year,Mailed check,19.3,593.2,No,Neutral,0.7100534470805449,0,0,18.5375,2.5253733281158647e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,72,Two year,Bank transfer (automatic),20.05,1423.65,No,Positive,0.657688263726814,0,0,19.772916666666667,0.0005810308873381375,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,1,Month-to-month,Credit card (automatic),69.95,69.95,No,Positive,0.881577756781075,0,1,69.95,0.0022092680440427594,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,42,One year,Credit card (automatic),63.7,2763.35,No,Neutral,0.648365006508233,3,0,65.79404761904762,0.0008259262539299892,No,Low,Tidak ada sinyal risiko dominan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,25,Two year,Credit card (automatic),24.75,692.1,Yes,Negative,0.4606134848597069,0,0,27.684,0.9780827378440877,Yes,High,Feedback negatif (confidence 46%); Hanya berlangganan sedikit layanan,PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,No,No,45,Month-to-month,Bank transfer (automatic),50.9,2298.55,No,Positive,0.6735719486528703,1,0,51.07888888888889,0.0017193351009330278,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,43,One year,Credit card (automatic),60.4,2640.55,No,Positive,0.9122158555301827,5,0,61.40813953488372,0.0005555361214965069,No,Low,Tidak ada sinyal risiko dominan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,37,One year,Mailed check,79.25,2911.8,No,Positive,0.5061832310575121,4,0,78.6972972972973,0.003942435797852578,No,Low,Tagihan bulanan tinggi ($79.25); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,20,Month-to-month,Credit card (automatic),85.8,1727.5,Yes,Negative,0.5912677441050566,1,0,86.375,0.9999613459566359,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($85.80); Feedback negatif (confidence 59%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,No,No,4,Month-to-month,Electronic check,24.45,86.6,Yes,Negative,0.5477417265762774,0,1,21.65,0.9997572936783634,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (4 bulan); Feedback negatif (confidence 55%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,Yes,No,63,Two year,Credit card (automatic),110.1,6705.7,No,Positive,0.96198281174206,6,0,106.43968253968254,5.843544322417082e-05,No,Low,Tagihan bulanan tinggi ($110.10); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,3,Month-to-month,Mailed check,90.7,237.65,No,Positive,0.858908859049229,2,1,79.21666666666667,9.750040037039759e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Tagihan bulanan tinggi ($90.70); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,66,Two year,Credit card (automatic),25.3,1672.35,No,Positive,0.96292753776294,0,0,25.33863636363636,0.00016573223272099108,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,28,Month-to-month,Electronic check,105.7,2979.5,Yes,Negative,0.4428936974448673,4,0,106.41071428571429,0.999954760815793,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($105.70); Feedback negatif (confidence 44%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,1,No,No,8,Month-to-month,Electronic check,85.2,695.75,No,Positive,0.8735376489679989,1,0,86.96875,0.00021133972177609156,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (8 bulan); Tagihan bulanan tinggi ($85.20); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,No,Yes,71,Two year,Mailed check,24.35,1654.6,No,Positive,0.6347478056068706,0,0,23.304225352112674,0.00011429383783678964,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Electronic check,24.25,24.25,Yes,Negative,0.6309881534557583,0,1,24.25,0.9998023560787384,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 63%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,Yes,Yes,72,Two year,Bank transfer (automatic),25.1,1857.85,No,Neutral,0.5499145465084601,0,0,25.803472222222222,0.00030638966679508845,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,16,Month-to-month,Bank transfer (automatic),54.55,825.1,No,Neutral,0.5563351689936991,2,0,51.56875,0.32510488361059814,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,66,Two year,Mailed check,96.6,6424.25,No,Positive,0.8326374514320427,4,0,97.33712121212122,0.0006879519001063244,No,Low,Tagihan bulanan tinggi ($96.60); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,11,Month-to-month,Electronic check,76.5,837.95,Yes,Negative,0.558658212926538,0,0,76.17727272727274,0.9998365836702733,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (11 bulan); Tagihan bulanan tinggi ($76.50); Feedback negatif (confidence 56%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,51,One year,Credit card (automatic),81.15,4126.2,No,Positive,0.49674291500299506,5,0,80.90588235294118,0.0005992495479257427,No,Low,Tagihan bulanan tinggi ($81.15),Monitor rutin; ikutkan program loyalty reward
Female,0,No,Yes,8,Month-to-month,Electronic check,38.5,330.8,No,Positive,0.8896430525587918,2,0,41.35,2.847870506086078e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (8 bulan); Tidak ada Tech Support; Pembayaran electronic check; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,14,Month-to-month,Electronic check,92.9,1337.45,No,Positive,0.863119424930441,2,0,95.53214285714286,0.0019041631084255085,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($92.90); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,4,Month-to-month,Electronic check,93.5,362.2,Yes,Positive,0.4725218525272197,3,1,90.55,0.9893612408792564,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (4 bulan); Tagihan bulanan tinggi ($93.50); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya
Female,0,No,No,70,Two year,Mailed check,84.7,5991.05,No,Positive,0.9515313815209514,5,0,85.58642857142857,0.001171479285782426,No,Low,Tagihan bulanan tinggi ($84.70); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,0,No,Yes,70,Two year,Electronic check,66.0,4891.5,No,Positive,0.8906578446973179,3,0,69.87857142857143,0.00016429724331454225,No,Low,Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,54,One year,Credit card (automatic),101.5,5373.1,Yes,Positive,0.3725343180702052,3,0,99.50185185185185,0.9999865889681111,Yes,High,Tagihan bulanan tinggi ($101.50); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,Yes,28,Month-to-month,Bank transfer (automatic),74.9,2068.55,Yes,Negative,0.5204213012166387,1,0,73.87678571428572,0.9995408577237311,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($74.90); Feedback negatif (confidence 52%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,24,Two year,Mailed check,20.75,487.05,No,Neutral,0.5690426218806187,0,0,20.29375,0.018719147717812894,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,69,Two year,Credit card (automatic),61.45,4131.2,No,Positive,0.9353728288282883,2,0,59.87246376811594,1.0932096533976852e-05,No,Low,Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,42,Month-to-month,Mailed check,54.5,2301.15,No,Neutral,0.6005325966004975,2,0,54.78928571428572,0.0009462300127991641,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,2,Month-to-month,Electronic check,69.6,131.65,Yes,Negative,0.5571637114269156,0,1,65.825,0.9999255335873539,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (2 bulan); Feedback negatif (confidence 56%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,1,No,No,39,Month-to-month,Electronic check,99.75,4036.0,No,Positive,0.9446010587873719,3,0,103.48717948717949,0.0004865341590159274,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($99.75); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,45,Two year,Bank transfer (automatic),109.75,4900.65,No,Positive,0.9649987052245408,5,0,108.90333333333332,5.279828066618062e-05,No,Low,Tagihan bulanan tinggi ($109.75); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,72,Two year,Bank transfer (automatic),80.85,5727.45,No,Neutral,0.49320656532078283,5,0,79.54791666666667,0.0009826995738877122,No,Low,Tagihan bulanan tinggi ($80.85),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,38,Two year,Mailed check,20.3,743.05,No,Positive,0.6616221702499027,0,0,19.553947368421053,1.2970337917222834e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,72,Two year,Bank transfer (automatic),67.8,4804.65,No,Positive,0.555331042136218,4,0,66.73124999999999,0.0004822325847880034,No,Low,Tidak ada sinyal risiko dominan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Mailed check,24.05,24.05,Yes,Negative,0.6350511406585455,0,1,24.05,0.9954086125325666,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 64%); Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,Yes,Yes,72,Two year,Credit card (automatic),19.8,1414.65,No,Positive,0.6058957887884022,0,0,19.647916666666667,0.0002545141857549775,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,55,Two year,Bank transfer (automatic),25.7,1443.65,No,Positive,0.6065066339438372,0,0,26.24818181818182,0.00019105039514020542,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,51,One year,Electronic check,56.15,2898.95,No,Positive,0.653147579417164,4,0,56.84215686274509,0.0035766234401541806,No,Low,Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,63,Two year,Bank transfer (automatic),86.7,5309.5,No,Neutral,0.6547390532070864,6,0,84.27777777777777,0.009098372564206569,No,Low,Tagihan bulanan tinggi ($86.70),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,1,Month-to-month,Mailed check,20.4,20.4,No,Positive,0.7481873326089402,0,1,20.4,0.000739041320869793,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,23,Two year,Mailed check,19.65,451.55,No,Positive,0.6864119068167956,0,0,19.632608695652173,0.00010510067959162448,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,1,Month-to-month,Electronic check,50.55,50.55,Yes,Negative,0.8967571657615158,1,1,50.55,0.9998482042493465,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 90%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,No,No,2,Month-to-month,Mailed check,54.35,117.05,No,Positive,0.9335024256967769,1,1,58.525,2.536810570650689e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (2 bulan); Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,52,Month-to-month,Credit card (automatic),108.1,5839.3,No,Positive,0.8748888161205557,5,0,112.29423076923078,0.009450574354098528,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($108.10); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,36,One year,Mailed check,54.45,1893.5,No,Positive,0.77374161406139,1,0,52.59722222222222,0.000440987394595565,No,Low,Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,1,Month-to-month,Mailed check,45.35,45.35,No,Positive,0.6379345163991071,0,1,45.35,0.00012743478649318013,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,28,One year,Mailed check,59.0,1654.45,No,Positive,0.5383033834146976,2,0,59.0875,0.0006346266783843002,No,Low,Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,7,One year,Electronic check,69.45,477.05,No,Positive,0.7526736163548808,4,0,68.15,0.00047515167389077526,No,Low,Tenure pendek (7 bulan); Tidak ada Tech Support; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,14,Month-to-month,Electronic check,100.55,1415.55,Yes,Negative,0.6957912227819792,3,0,101.11071428571428,0.9999181961060993,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($100.55); Feedback negatif (confidence 70%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
