gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,sentiment_confidence,churn_probability_modern,churn_prediction_modern,risk_tier_modern,risk_reason_modern,recommendation_modern
Male,0,No,No,1,No,Month-to-month,Mailed check,25.0,25.0,No,Positive,1,0.8917360466886078,4.572296596372924e-05,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,Yes,38,Fiber optic,Month-to-month,Mailed check,80.45,3162.65,No,Positive,1,0.9132059378166074,0.00037382267108643436,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,9,No,Two year,Mailed check,19.75,210.65,No,Neutral,0,0.556298133274999,0.008296959322058643,No,Low,tenure pendek,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,54,DSL,Two year,Credit card (automatic),65.65,3566.7,No,Positive,1,0.795934551349017,5.4397114342722005e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,29,DSL,One year,Credit card (automatic),71.0,2080.1,No,Positive,1,0.872715064880946,0.00011141028797963667,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,44,Fiber optic,Month-to-month,Electronic check,89.2,4040.2,No,Positive,1,0.9194634514625253,0.00025835504570251826,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,59,DSL,Two year,Electronic check,86.75,5186.0,No,Positive,1,0.8483906819676291,0.00017701089773845987,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,3,DSL,Month-to-month,Electronic check,55.3,196.15,Yes,Negative,-1,0.7265966403725623,0.9999814432346313,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,Yes,Yes,18,DSL,One year,Mailed check,61.5,1087.45,No,Positive,1,0.8831594492954593,0.0002917580148851954,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,67,No,Two year,Credit card (automatic),25.1,1672.15,No,Positive,1,0.7151040276891938,6.700576527830221e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,22,DSL,Month-to-month,Electronic check,55.15,1206.05,Yes,Negative,-1,0.7771440908915827,0.9999396981618097,Yes,High,"kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,Yes,33,DSL,One year,Credit card (automatic),34.05,1113.95,No,Positive,1,0.7697839887940561,2.0201732512861855e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,5,No,Month-to-month,Mailed check,19.95,107.05,No,Positive,1,0.6880936451232038,0.00017866491681094927,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,2,No,Month-to-month,Mailed check,19.95,38.15,No,Positive,1,0.7790307894751941,3.092708723691031e-05,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,72,DSL,Two year,Credit card (automatic),89.7,6339.3,No,Neutral,0,0.5240389810655656,0.0055959032838642135,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,9,No,Month-to-month,Mailed check,20.4,184.1,No,Positive,1,0.8699450571149026,0.00013348412618637766,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,67,No,Two year,Mailed check,26.3,1688.9,No,Positive,1,0.6231401116449169,5.8027702220623005e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,16,Fiber optic,Month-to-month,Electronic check,84.95,1378.25,Yes,Neutral,0,0.43272202273153587,0.9999693666380749,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,8,No,Month-to-month,Mailed check,20.7,137.6,No,Neutral,0,0.5475876602935983,0.0008680646370363388,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,5,DSL,Month-to-month,Mailed check,43.25,219.0,Yes,Negative,-1,0.7625871064286563,0.999940268094608,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,Yes,Yes,23,DSL,One year,Credit card (automatic),48.35,1067.15,Yes,Neutral,0,0.524785296758798,0.9932530506339788,Yes,High,tidak ada sinyal risiko dominan,"High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,79.55,79.55,Yes,Negative,-1,0.470225194816342,0.9998873683478069,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,1,Yes,No,50,Fiber optic,Month-to-month,Electronic check,71.05,3444.85,Yes,Neutral,0,0.5938571930763842,0.9999785871729716,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,17,No,Two year,Credit card (automatic),19.45,369.05,No,Positive,1,0.889127501354957,2.5538801853380476e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,68,Fiber optic,Two year,Bank transfer (automatic),110.8,7553.6,No,Positive,1,0.9370287081836645,0.001809780913420296,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,84.5,84.5,Yes,Negative,-1,0.6169144705381102,0.9998918605042544,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,1,Yes,No,25,Fiber optic,Month-to-month,Electronic check,69.3,1813.1,No,Positive,1,0.764104963852852,0.0001936297505027486,No,Low,"kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,67,DSL,One year,Bank transfer (automatic),49.35,3321.35,No,Positive,1,0.6536253053797505,0.0004970292270680287,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,32,No,One year,Credit card (automatic),20.35,707.5,No,Positive,1,0.9717796681979937,6.589000555878775e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,Yes,No,67,Fiber optic,One year,Electronic check,105.6,7112.15,No,Positive,1,0.8991151601211468,4.238897972746248e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,72,DSL,Two year,Credit card (automatic),64.45,4641.1,No,Positive,1,0.8575738656678571,8.165560595623497e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,71,Fiber optic,Two year,Credit card (automatic),108.6,7690.9,Yes,Positive,1,0.8558893646091731,0.9809436557215065,Yes,High,"monthly charge tinggi, indikasi sentiment sangat kuat","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,Yes,1,DSL,Month-to-month,Electronic check,49.9,49.9,No,Positive,1,0.8541969759505508,0.0001237175525537152,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,46,DSL,Month-to-month,Bank transfer (automatic),30.3,1380.1,Yes,Neutral,0,0.45189153398456555,0.9963098469598227,Yes,High,kontrak bulanan,"High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,1,No,No,2,DSL,Month-to-month,Electronic check,30.4,78.65,Yes,Negative,-1,0.5103754793867081,0.9996738264528715,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,No,No,1,DSL,Month-to-month,Mailed check,45.4,45.4,Yes,Negative,-1,0.7152822030653263,0.9999204657156076,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,Yes,No,48,DSL,One year,Electronic check,65.65,3094.65,No,Positive,1,0.8962480683049279,1.6456964237250615e-05,No,Low,"indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,61,Fiber optic,One year,Bank transfer (automatic),103.3,6518.35,No,Positive,1,0.7471466143073971,0.0001926981704832064,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,32,Fiber optic,Month-to-month,Bank transfer (automatic),84.15,2585.95,Yes,Positive,1,0.6916176990451389,0.9944183203252743,Yes,High,"monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,2,DSL,Month-to-month,Electronic check,44.45,82.7,No,Positive,1,0.8227388751985025,4.175555415397548e-05,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,3,No,Month-to-month,Electronic check,19.75,58.85,Yes,Negative,-1,0.457018200381442,0.9998156944203128,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,No,No,5,Fiber optic,Month-to-month,Credit card (automatic),85.4,425.9,Yes,Positive,1,0.5495845586273485,0.9995853074095742,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,71,DSL,Two year,Bank transfer (automatic),89.9,6342.7,No,Positive,1,0.9626877184435263,0.00048734151257363503,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,37,DSL,Month-to-month,Mailed check,55.05,2030.75,No,Positive,1,0.48009542617330364,0.008555116979198819,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,65,Fiber optic,Two year,Bank transfer (automatic),104.1,6700.05,No,Positive,1,0.62148511262929,0.07249571016440849,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,Yes,67,Fiber optic,One year,Bank transfer (automatic),106.6,7244.7,No,Positive,1,0.7634519794311114,0.003212891197085214,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,49,Fiber optic,Month-to-month,Credit card (automatic),75.2,3678.3,Yes,Positive,1,0.9170061365979583,0.9650762073930731,Yes,High,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,Yes,50,DSL,Two year,Credit card (automatic),70.5,3486.65,No,Positive,1,0.847013737862849,9.418921794873549e-06,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,25,No,One year,Electronic check,19.6,411.15,No,Positive,1,0.5571636624180027,0.00011755002291469332,No,Low,electronic check,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,Yes,17,DSL,One year,Mailed check,55.85,937.5,Yes,Negative,-1,0.6449796474477397,0.9993959890775141,Yes,High,feedback negatif,"High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,Yes,Yes,64,No,Two year,Mailed check,24.05,1559.15,No,Positive,1,0.8348135308069046,0.0005409171641391975,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,25,DSL,One year,Credit card (automatic),38.1,970.4,No,Positive,1,0.7441155651667151,9.338561751904668e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,23,Fiber optic,Month-to-month,Electronic check,106.4,2483.5,Yes,Positive,1,0.6071585847779873,0.9900131971367238,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,1,Yes,No,24,DSL,Month-to-month,Mailed check,34.25,828.2,No,Neutral,0,0.6346542390123181,0.0002978500179070505,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,37,Fiber optic,Month-to-month,Electronic check,100.05,3810.55,No,Positive,1,0.7425730778895008,0.00020755309053817447,No,Low,"monthly charge tinggi, kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,21,Fiber optic,Month-to-month,Electronic check,68.65,1493.2,No,Positive,1,0.8747652461037936,3.147306563536703e-05,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,1,DSL,Month-to-month,Mailed check,45.8,45.8,No,Positive,1,0.8855167648179414,6.26111877439277e-05,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,10,Fiber optic,Month-to-month,Mailed check,75.75,777.3,No,Positive,1,0.8310831596684989,0.013897797631924173,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,6,Fiber optic,Month-to-month,Electronic check,84.4,556.35,Yes,Neutral,0,0.4734068627512014,0.9997862845641633,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,No,51,Fiber optic,One year,Credit card (automatic),96.4,4911.05,No,Positive,1,0.8748991624626968,7.46469449593478e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,10,No,Month-to-month,Mailed check,20.55,187.35,No,Positive,1,0.5657647242678414,0.00023409271296168395,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,6,DSL,Month-to-month,Credit card (automatic),50.95,307.6,No,Neutral,0,0.5062523705803534,0.009276714955627461,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,47,DSL,Two year,Mailed check,90.5,4318.35,No,Positive,1,0.6885801581115188,0.00011000079611552271,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,61,DSL,One year,Electronic check,79.4,4820.55,No,Positive,1,0.7665411964604922,0.0005125862659837023,No,Low,"monthly charge tinggi, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,52,DSL,Two year,Bank transfer (automatic),58.75,3038.55,No,Positive,1,0.9322834338518815,0.00016715763325067856,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,35,DSL,Month-to-month,Credit card (automatic),59.45,2136.9,No,Positive,1,0.7333616307305837,8.649993391224855e-05,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,71,Fiber optic,One year,Bank transfer (automatic),105.7,7472.15,No,Positive,1,0.7833394927046894,0.0008116063872620459,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,6,DSL,Month-to-month,Electronic check,56.25,389.1,Yes,Negative,-1,0.6745844479886745,0.999960038307194,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
